Provincia,Descripcion.de.Linea.del.Negocio,Nombre.de.la.Organizacion,Departamento,valor_inicial,valor_final,Activo,F.Registral,cod_pdn,Distrito,timestamp,length
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE ARTESANOS UMACHIRI,PUNO,840,500,FIBRA DE ALPACA,11105617,161,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE ARTESANOS UMACHIRI,PUNO,600,300,LANA DE OVINO,11105617,161,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE ARTESANOS UMACHIRI,PUNO,40,40,RUECAS,11105617,161,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE ARTESANOS UMACHIRI,PUNO,40,20,CINTA METRICA,11105617,161,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE ARTESANOS UMACHIRI,PUNO,60,20,TIJERAS,11105617,161,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE ARTESANOS UMACHIRI,PUNO,20,10,AGUJAS DE TEJER,11105617,161,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE ARTESANOS UMACHIRI,PUNO,"2,600","2,600",TELARES,11105617,161,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE ARTESANOS UMACHIRI,PUNO,700,700,URDIDORAS,11105617,161,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE ARTESANOS UMACHIRI,PUNO,"5,000",0,LOCAL ARTESANAL,11105617,161,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE ARTESANOS UMACHIRI,PUNO,120,0,MEDIAS,11105617,161,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE ARTESANOS UMACHIRI,PUNO,810,0,CHALINAS,11105617,161,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE ARTESANOS UMACHIRI,PUNO,336,0,CHULLOS,11105617,161,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,ASOCIACION DE ARTESANOS UMACHIRI,PUNO,230,0,CHOMPAS,11105617,161,UMACHIRI,,
MELGAR,CUYES,ASOCIACION DE PRODUCTORES DE ANIMALES MENORES LOS MELGARINOS DE UMACHIRI,PUNO,"6,400",0,MOCHILAS FUMIGADORAS,11105614,162,UMACHIRI,,
MELGAR,CUYES,ASOCIACION DE PRODUCTORES DE ANIMALES MENORES LOS MELGARINOS DE UMACHIRI,PUNO,880,0,PICO,11105614,162,UMACHIRI,,
MELGAR,CUYES,ASOCIACION DE PRODUCTORES DE ANIMALES MENORES LOS MELGARINOS DE UMACHIRI,PUNO,600,0,CEGADERAS,11105614,162,UMACHIRI,,
MELGAR,CUYES,ASOCIACION DE PRODUCTORES DE ANIMALES MENORES LOS MELGARINOS DE UMACHIRI,PUNO,"5,000",0,MANGUERAS,11105614,162,UMACHIRI,,
MELGAR,CUYES,ASOCIACION DE PRODUCTORES DE ANIMALES MENORES LOS MELGARINOS DE UMACHIRI,PUNO,"4,200",0,CARRETILLA,11105614,162,UMACHIRI,,
MELGAR,CUYES,ASOCIACION DE PRODUCTORES DE ANIMALES MENORES LOS MELGARINOS DE UMACHIRI,PUNO,"2,800",0,ASPERSORES,11105614,162,UMACHIRI,,
MELGAR,CUYES,ASOCIACION DE PRODUCTORES DE ANIMALES MENORES LOS MELGARINOS DE UMACHIRI,PUNO,320,0,RASTRILLO,11105614,162,UMACHIRI,,
MELGAR,CUYES,ASOCIACION DE PRODUCTORES DE ANIMALES MENORES LOS MELGARINOS DE UMACHIRI,PUNO,500,0,PALAS,11105614,162,UMACHIRI,,
MELGAR,CUYES,ASOCIACION DE PRODUCTORES DE ANIMALES MENORES LOS MELGARINOS DE UMACHIRI,PUNO,"60,000",0,ALFALFA,11105614,162,UMACHIRI,,
MELGAR,CUYES,ASOCIACION DE PRODUCTORES DE ANIMALES MENORES LOS MELGARINOS DE UMACHIRI,PUNO,"60,000",0,FORRAJES,11105614,162,UMACHIRI,,
MELGAR,CUYES,ASOCIACION DE PRODUCTORES DE ANIMALES MENORES LOS MELGARINOS DE UMACHIRI,PUNO,"30,000",0,GALPONES,11105614,162,UMACHIRI,,
MELGAR,CUYES,ASOCIACION DE PRODUCTORES DE ANIMALES MENORES LOS MELGARINOS DE UMACHIRI,PUNO,"1,000",0,CUYES HEMBRAS REPRODUCTORES,11105614,162,UMACHIRI,,
MELGAR,CUYES,ASOCIACION DE PRODUCTORES DE ANIMALES MENORES LOS MELGARINOS DE UMACHIRI,PUNO,600,"2,190",CUYES MACHOS REPRODUCTORES,11105614,162,UMACHIRI,,
MELGAR,CUYES,ASOCIACION DE PRODUCTORES DE ANIMALES MENORES LOS MELGARINOS DE UMACHIRI,PUNO,800,"3,200",GAZAPOS,11105614,162,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y SERVICIOS MULTIPLES LOS TRIUNFADORES DE SORA,PUNO,"4,000",0,FORRAJE,11105364,163,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y SERVICIOS MULTIPLES LOS TRIUNFADORES DE SORA,PUNO,"27,600",0,PASTOS CULTIVADOS,11105364,163,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y SERVICIOS MULTIPLES LOS TRIUNFADORES DE SORA,PUNO,80,0,BOTIQUIN VETERINARIO,11105364,163,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y SERVICIOS MULTIPLES LOS TRIUNFADORES DE SORA,PUNO,552,0,PICOS,11105364,163,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y SERVICIOS MULTIPLES LOS TRIUNFADORES DE SORA,PUNO,506,0,PALAS,11105364,163,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y SERVICIOS MULTIPLES LOS TRIUNFADORES DE SORA,PUNO,"1,190",0,CARRETILLAS,11105364,163,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y SERVICIOS MULTIPLES LOS TRIUNFADORES DE SORA,PUNO,360,360,PISTOLA DOSIFICADORA,11105364,163,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y SERVICIOS MULTIPLES LOS TRIUNFADORES DE SORA,PUNO,240,240,MOCHETA,11105364,163,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y SERVICIOS MULTIPLES LOS TRIUNFADORES DE SORA,PUNO,80,0,OLLAS DE ALUMINIO,11105364,163,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y SERVICIOS MULTIPLES LOS TRIUNFADORES DE SORA,PUNO,90,0,TERMÃ³METRO,11105364,163,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y SERVICIOS MULTIPLES LOS TRIUNFADORES DE SORA,PUNO,90,0,LACTODENSIMETRO,11105364,163,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y SERVICIOS MULTIPLES LOS TRIUNFADORES DE SORA,PUNO,8,0,CUCHARAS DE MADERA,11105364,163,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y SERVICIOS MULTIPLES LOS TRIUNFADORES DE SORA,PUNO,200,0,COCINA A GAS,11105364,163,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y SERVICIOS MULTIPLES LOS TRIUNFADORES DE SORA,PUNO,"344,000",0,PASTOS NATURALES,11105364,163,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y SERVICIOS MULTIPLES LOS TRIUNFADORES DE SORA,PUNO,"3,000",0,MINI PLANTA DE QUESO,11105364,163,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y SERVICIOS MULTIPLES LOS TRIUNFADORES DE SORA,PUNO,"4,000",0,COBERTIZOS,11105364,163,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y SERVICIOS MULTIPLES LOS TRIUNFADORES DE SORA,PUNO,"19,500",0,VACAS,11105364,163,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y SERVICIOS MULTIPLES LOS TRIUNFADORES DE SORA,PUNO,"78,000","25,098",TORETES,11105364,163,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS SUR ANDINA SORA DE UMACHIRI,PUNO,"60,000","65,000",ALFALFA,11105517,164,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS SUR ANDINA SORA DE UMACHIRI,PUNO,"60,000","65,000",FORRAJE,11105517,164,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS SUR ANDINA SORA DE UMACHIRI,PUNO,"4,000","6,000",COBERTIZOS,11105517,164,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS SUR ANDINA SORA DE UMACHIRI,PUNO,"7,200","7,744",TOROS PARA ENGORDE,11105517,164,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS SUR ANDINA SORA DE UMACHIRI,PUNO,325,0,PALAS,11105517,164,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS SUR ANDINA SORA DE UMACHIRI,PUNO,"21,850",0,VACAS DE PRODUCCCION DE LECHE,11105517,164,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS SUR ANDINA SORA DE UMACHIRI,PUNO,"1,200","2,400",ALFALFA,11105517,164,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS SUR ANDINA SORA DE UMACHIRI,PUNO,"1,800","3,600",FORRAJE,11105517,164,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS SUR ANDINA SORA DE UMACHIRI,PUNO,640,0,MOCHILAS FUMIGADORAS,11105517,164,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS SUR ANDINA SORA DE UMACHIRI,PUNO,330,0,PICOS,11105517,164,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS SUR ANDINA SORA DE UMACHIRI,PUNO,210,0,SEGADERAS,11105517,164,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS SUR ANDINA SORA DE UMACHIRI,PUNO,"5,000",0,MANGUERAS,11105517,164,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS SUR ANDINA SORA DE UMACHIRI,PUNO,"2,914",0,CARRETILLAS,11105517,164,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS SUR ANDINA SORA DE UMACHIRI,PUNO,350,0,ASPERSORES,11105517,164,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS SUR ANDINA SORA DE UMACHIRI,PUNO,224,0,RASTRILLOS,11105517,164,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,MUJERES ASOCIADOS VIRGEN DE LAS NIEVES CCOLLANA DE UMACHIRI,PUNO,120,350,LANA PERLITA,11105618,165,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,MUJERES ASOCIADOS VIRGEN DE LAS NIEVES CCOLLANA DE UMACHIRI,PUNO,600,300,LANA DE OVINO,11105618,165,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,MUJERES ASOCIADOS VIRGEN DE LAS NIEVES CCOLLANA DE UMACHIRI,PUNO,20,20,AGUJAS DE TEJER,11105618,165,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,MUJERES ASOCIADOS VIRGEN DE LAS NIEVES CCOLLANA DE UMACHIRI,PUNO,60,20,TIJERES,11105618,165,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,MUJERES ASOCIADOS VIRGEN DE LAS NIEVES CCOLLANA DE UMACHIRI,PUNO,40,0,RUECAS,11105618,165,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,MUJERES ASOCIADOS VIRGEN DE LAS NIEVES CCOLLANA DE UMACHIRI,PUNO,40,0,CINTA METRICA,11105618,165,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,MUJERES ASOCIADOS VIRGEN DE LAS NIEVES CCOLLANA DE UMACHIRI,PUNO,"2,000",0,TELARES,11105618,165,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,MUJERES ASOCIADOS VIRGEN DE LAS NIEVES CCOLLANA DE UMACHIRI,PUNO,"30,000",0,LOCAL ARTESANAL,11105618,165,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,MUJERES ASOCIADOS VIRGEN DE LAS NIEVES CCOLLANA DE UMACHIRI,PUNO,120,0,MEDIAS,11105618,165,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,MUJERES ASOCIADOS VIRGEN DE LAS NIEVES CCOLLANA DE UMACHIRI,PUNO,810,0,CHALINAS,11105618,165,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,MUJERES ASOCIADOS VIRGEN DE LAS NIEVES CCOLLANA DE UMACHIRI,PUNO,336,0,CHULLOS,11105618,165,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,MUJERES ASOCIADOS VIRGEN DE LAS NIEVES CCOLLANA DE UMACHIRI,PUNO,230,0,"CHOMPAS, SUTERS",11105618,165,UMACHIRI,,
MELGAR,ARTESANIA TEXTIL,MUJERES ASOCIADOS VIRGEN DE LAS NIEVES CCOLLANA DE UMACHIRI,PUNO,"1,190",700,FIBRA DE ALPACA,11105618,165,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CENTRAL UMACCOLLANA,PUNO,"320,000","15,000",PASTOS NATURALES,11105506,166,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CENTRAL UMACCOLLANA,PUNO,"24,000","8,000",PASTOS CULTIVADOS,11105506,166,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CENTRAL UMACCOLLANA,PUNO,0,"1,800",LECHE FRESCA,11105506,166,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CENTRAL UMACCOLLANA,PUNO,160,160,OLLAS DE ALUMINIO,11105506,166,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CENTRAL UMACCOLLANA,PUNO,90,80,TERMOMETRO,11105506,166,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CENTRAL UMACCOLLANA,PUNO,288,0,PICOS,11105506,166,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CENTRAL UMACCOLLANA,PUNO,374,0,PALAS,11105506,166,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CENTRAL UMACCOLLANA,PUNO,425,0,CARRETILLA,11105506,166,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CENTRAL UMACCOLLANA,PUNO,90,0,LACTODENSIMETRO,11105506,166,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CENTRAL UMACCOLLANA,PUNO,80,0,CUCHARONES DE MADERA,11105506,166,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CENTRAL UMACCOLLANA,PUNO,200,0,COCINAS A GAS,11105506,166,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CENTRAL UMACCOLLANA,PUNO,"6,000",0,PLANTA QUESERA,11105506,166,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CENTRAL UMACCOLLANA,PUNO,"8,000",0,COBERTIZO,11105506,166,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CENTRAL UMACCOLLANA,PUNO,"18,850",0,VACAS EN PRODUCCION DE LECHE,11105506,166,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CENTRAL UMACCOLLANA,PUNO,"14,000",0,TOROS PARA ENGORDE,11105506,166,UMACHIRI,,
MELGAR,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS CENTRAL UMACCOLLANA,PUNO,"3,600","6,200",FORRAJE,11105506,166,UMACHIRI,,
GRAU,CUYES,ASOCIACION DE CRIADORES DE CUY EL CORRALITO,APURIMAC,"30,000","35,000",TERRENOS CON Y SIN INSTALACION DE FORRAJES,11021970,169,MAMARA,,
GRAU,CUYES,ASOCIACION DE CRIADORES DE CUY EL CORRALITO,APURIMAC,"15,500","18,000",COMIDA BALANCEADO PARA CUY,11021970,169,MAMARA,,
GRAU,CUYES,ASOCIACION DE CRIADORES DE CUY EL CORRALITO,APURIMAC,625,"1,000",CUYES MACHOS,11021970,169,MAMARA,,
GRAU,CUYES,ASOCIACION DE CRIADORES DE CUY EL CORRALITO,APURIMAC,400,"1,000",GALPONES,11021970,169,MAMARA,,
GRAU,CUYES,ASOCIACION DE CRIADORES DE CUY EL CORRALITO,APURIMAC,500,700,CUYES HEMBRAS,11021970,169,MAMARA,,
GRAU,CUYES,ASOCIACION DE CRIADORES DE CUY EL CORRALITO,APURIMAC,250,700,CUYES GAZAPOS,11021970,169,MAMARA,,
GRAU,CUYES,ASOCIACION DE CRIADORES DE CUY EL CORRALITO,APURIMAC,0,800,COMEDOR,11021970,169,MAMARA,,
GRAU,CUYES,ASOCIACION DE CRIADORES DE CUY EL CORRALITO,APURIMAC,0,360,MOCHILA FUNIGADORA PARA ASPERJAR LA ALFALFA,11021970,169,MAMARA,,
GRAU,CUYES,ASOCIACION DE CRIADORES DE CUY EL CORRALITO,APURIMAC,0,350,RASTRILLOS PARA LIMPIEZA DE ALFALFA,11021970,169,MAMARA,,
GRAU,CUYES,ASOCIACION DE CRIADORES DE CUY EL CORRALITO,APURIMAC,0,100,CEGADERA,11021970,169,MAMARA,,
GRAU,CUYES,ASOCIACION DE CRIADORES DE CUY EL CORRALITO,APURIMAC,0,100,PALAS PARA LA LIMPIEZA DE LOS GALPONES,11021970,169,MAMARA,,
GRAU,CUYES,ASOCIACION DE CRIADORES DE CUY EL CORRALITO,APURIMAC,0,60,MANTADA Y SOGAS PARA JUNTA COMIDA DE CUY,11021970,169,MAMARA,,
QUISPICANCHI,CUYES,ASOCIACION DE CRIADORES DE CUYES VIRGEN DEL CARMEN DE LA COMUNIDAD DE CHOQUEPATA,CUSCO,"12,276","63,000",CUYES,11069458,17,OROPESA,,
QUISPICANCHI,CUYES,ASOCIACION DE CRIADORES DE CUYES VIRGEN DEL CARMEN DE LA COMUNIDAD DE CHOQUEPATA,CUSCO,"3,500","52,500",GALPON,11069458,17,OROPESA,,
QUISPICANCHI,CUYES,ASOCIACION DE CRIADORES DE CUYES VIRGEN DEL CARMEN DE LA COMUNIDAD DE CHOQUEPATA,CUSCO,0,"5,000",CULTIVO DE ALFALFA,11069458,17,OROPESA,,
GRAU,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS EN CRIANZA DE CUYES ACCOBAMBA,APURIMAC,"4,000","44,000",GALPONES,11021667,170,MICAELA BASTIDAS,,
GRAU,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS EN CRIANZA DE CUYES ACCOBAMBA,APURIMAC,"9,000","30,000",CUYES,11021667,170,MICAELA BASTIDAS,,
GRAU,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS EN CRIANZA DE CUYES ACCOBAMBA,APURIMAC,"3,000","6,000",PARA FORRAJES,11021667,170,MICAELA BASTIDAS,,
GRAU,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS EN CRIANZA DE CUYES ACCOBAMBA,APURIMAC,460,"2,400",POZAS DE CUYES,11021667,170,MICAELA BASTIDAS,,
GRAU,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS EN CRIANZA DE CUYES ACCOBAMBA,APURIMAC,0,770,JABAS PARA CUYES,11021667,170,MICAELA BASTIDAS,,
GRAU,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS EN CRIANZA DE CUYES ACCOBAMBA,APURIMAC,0,450,"PICOS, PALAS",11021667,170,MICAELA BASTIDAS,,
GRAU,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS EN CRIANZA DE CUYES ACCOBAMBA,APURIMAC,2,360,SEMILLAS DE CEBADA,11021667,170,MICAELA BASTIDAS,,
GRAU,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS EN CRIANZA DE CUYES ACCOBAMBA,APURIMAC,3,320,SEMILLAS DE ALFALFA,11021667,170,MICAELA BASTIDAS,,
GRAU,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS EN CRIANZA DE CUYES ACCOBAMBA,APURIMAC,2,240,SEMILLA DE AVENA,11021667,170,MICAELA BASTIDAS,,
GRAU,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS EN CRIANZA DE CUYES ACCOBAMBA,APURIMAC,0,200,COCINA A GAS,11021667,170,MICAELA BASTIDAS,,
AYMARAES,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS LUCREÑOS,APURIMAC,"35,200",0,TERRENO PARA SIEMBRA DE FORRAJE,11018962,172,LUCRE,,
AYMARAES,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS LUCREÑOS,APURIMAC,"11,400","3,105",CUYES REPRODUCTORES MACHOS Y HEMBRAS,11018962,172,LUCRE,,
AYMARAES,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS LUCREÑOS,APURIMAC,"12,500",0,FORRAJES INSTALADOS,11018962,172,LUCRE,,
AYMARAES,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS LUCREÑOS,APURIMAC,"3,550","1,440",JAULAS PARA LOS CUYES,11018962,172,LUCRE,,
AYMARAES,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS LUCREÑOS,APURIMAC,0,"4,536",CUYES GAZAPOS,11018962,172,LUCRE,,
AYMARAES,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS LUCREÑOS,APURIMAC,"2,350","1,050",POSAS,11018962,172,LUCRE,,
AYMARAES,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS LUCREÑOS,APURIMAC,"1,705","1,350",CUYES MALTONES PARA CRÃA DE MEDIANA EDAD,11018962,172,LUCRE,,
AYMARAES,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS LUCREÑOS,APURIMAC,0,"1,000",GRANOS Y CEREALES,11018962,172,LUCRE,,
AYMARAES,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS LUCREÑOS,APURIMAC,575,0,CARRETILLA,11018962,172,LUCRE,,
AYMARAES,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS LUCREÑOS,APURIMAC,500,0,PICO,11018962,172,LUCRE,,
AYMARAES,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS LUCREÑOS,APURIMAC,380,0,BEBEDEROS,11018962,172,LUCRE,,
AYMARAES,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS LUCREÑOS,APURIMAC,0,372,JAVAS,11018962,172,LUCRE,,
AYMARAES,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS LUCREÑOS,APURIMAC,315,0,COMEDEROS,11018962,172,LUCRE,,
AYMARAES,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS LUCREÑOS,APURIMAC,250,0,LAMPA,11018962,172,LUCRE,,
AYMARAES,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS LUCREÑOS,APURIMAC,0,200,MESAS,11018962,172,LUCRE,,
AYMARAES,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS LUCREÑOS,APURIMAC,150,0,RASTRILLO,11018962,172,LUCRE,,
AYMARAES,ARTESANIA TEXTIL,ASOCIACION DE AFECTADOS POR LA VIOLENCIA POLITICA COMUNIDAD DE CAYHUACHAHUA-ENMANUEL,APURIMAC,"80,000",0,TERRENOS PARA EJECUCION DEL PDN,11035102,175,LUCRE,,
AYMARAES,ARTESANIA TEXTIL,ASOCIACION DE AFECTADOS POR LA VIOLENCIA POLITICA COMUNIDAD DE CAYHUACHAHUA-ENMANUEL,APURIMAC,"15,000",0,VIVIENDAS,11035102,175,LUCRE,,
AYMARAES,ARTESANIA TEXTIL,ASOCIACION DE AFECTADOS POR LA VIOLENCIA POLITICA COMUNIDAD DE CAYHUACHAHUA-ENMANUEL,APURIMAC,"3,000","3,600",MAQUINARIA DE TELAR A PEDAL,11035102,175,LUCRE,,
AYMARAES,ARTESANIA TEXTIL,ASOCIACION DE AFECTADOS POR LA VIOLENCIA POLITICA COMUNIDAD DE CAYHUACHAHUA-ENMANUEL,APURIMAC,"1,200",0,SILLAS,11035102,175,LUCRE,,
AYMARAES,ARTESANIA TEXTIL,ASOCIACION DE AFECTADOS POR LA VIOLENCIA POLITICA COMUNIDAD DE CAYHUACHAHUA-ENMANUEL,APURIMAC,"1,000",0,MESAS,11035102,175,LUCRE,,
AYMARAES,ARTESANIA TEXTIL,ASOCIACION DE AFECTADOS POR LA VIOLENCIA POLITICA COMUNIDAD DE CAYHUACHAHUA-ENMANUEL,APURIMAC,40,800,HILO,11035102,175,LUCRE,,
AYMARAES,ARTESANIA TEXTIL,ASOCIACION DE AFECTADOS POR LA VIOLENCIA POLITICA COMUNIDAD DE CAYHUACHAHUA-ENMANUEL,APURIMAC,24,500,LANA,11035102,175,LUCRE,,
AYMARAES,ARTESANIA TEXTIL,ASOCIACION DE AFECTADOS POR LA VIOLENCIA POLITICA COMUNIDAD DE CAYHUACHAHUA-ENMANUEL,APURIMAC,0,200,DIVERSOS MATERIALES DE HIGIENE,11035102,175,LUCRE,,
